"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","TotalCount","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2005,8/31/2005 0:00:00,10.00,0.41,0.55,0.16,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2006,7/20/2006 0:00:00,16.00,0.66,0.65,0.18,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2007,6/27/2007 0:00:00,25.00,1.04,0.81,0.23,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2008,6/23/2008 0:00:00,41.00,1.70,1.40,0.40,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2009,8/31/2009 0:00:00,39.00,1.62,1.29,0.37,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2010,7/26/2010 0:00:00,65.00,2.70,1.26,0.36,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2011,6/27/2011 0:00:00,58.00,2.41,1.53,0.44,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2012,5/16/2012 0:00:00,71.00,2.95,0.94,0.27,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2013,6/14/2013 0:00:00,34.00,1.41,1.16,0.33,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2014,5/12/2014 0:00:00,65.00,2.70,1.94,0.56,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2015,7/27/2015 0:00:00,3.00,0.12,0.22,0.06,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2016,6/23/2016 0:00:00,4.00,0.16,0.24,0.07,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11001.00,"Patiria miniata","bat star",2017,8/7/2017 0:00:00,21.00,0.87,1.20,0.34,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2005,8/31/2005 0:00:00,3.00,0.12,0.22,0.06,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2006,7/20/2006 0:00:00,2.00,0.08,0.19,0.05,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2007,6/27/2007 0:00:00,5.00,0.20,0.25,0.07,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2008,6/23/2008 0:00:00,1.00,0.04,0.14,0.04,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2009,8/31/2009 0:00:00,4.00,0.16,0.24,0.07,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2010,7/26/2010 0:00:00,8.00,0.33,0.49,0.14,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2011,6/27/2011 0:00:00,4.00,0.16,0.24,0.07,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2012,5/16/2012 0:00:00,11.00,0.45,0.83,0.24,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2013,6/14/2013 0:00:00,2.00,0.08,0.19,0.05,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2014,5/12/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2015,7/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2016,6/23/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11002.00,"Pisaster giganteus","giant-spined sea star",2017,8/7/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11004.00,"Lytechinus anamesus","white sea urchin",2006,7/20/2006 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11004.00,"Lytechinus anamesus","white sea urchin",2011,6/27/2011 0:00:00,59.00,2.45,4.32,1.24,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2005,8/31/2005 0:00:00,151.00,6.29,2.16,0.62,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2006,7/20/2006 0:00:00,111.00,4.62,1.72,0.49,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2007,6/27/2007 0:00:00,141.00,5.87,2.39,0.69,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2008,6/23/2008 0:00:00,121.00,5.04,2.86,0.82,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2009,8/31/2009 0:00:00,127.00,5.29,2.31,0.66,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2010,7/26/2010 0:00:00,115.00,4.79,2.19,0.63,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2011,6/27/2011 0:00:00,232.00,9.66,4.54,1.31,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2012,5/16/2012 0:00:00,364.00,15.16,4.02,1.16,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2013,6/14/2013 0:00:00,350.00,14.58,3.83,1.10,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2014,5/12/2014 0:00:00,402.00,16.75,5.59,1.61,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2015,7/27/2015 0:00:00,247.00,10.29,4.75,1.37,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2016,6/23/2016 0:00:00,67.00,2.79,1.45,0.41,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2017,8/7/2017 0:00:00,76.00,3.16,2.20,0.63,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2005,8/31/2005 0:00:00,289.00,12.04,7.81,2.25,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2006,7/20/2006 0:00:00,255.00,10.62,7.63,2.20,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2007,6/27/2007 0:00:00,260.00,10.83,8.04,2.32,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2008,6/23/2008 0:00:00,260.00,10.83,8.11,2.34,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2009,8/31/2009 0:00:00,226.00,9.41,9.35,2.70,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2010,7/26/2010 0:00:00,321.00,13.37,14.12,4.07,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2011,6/27/2011 0:00:00,592.00,24.66,25.81,7.45,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2012,5/16/2012 0:00:00,829.00,34.54,23.55,6.79,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2013,6/14/2013 0:00:00,738.00,30.75,23.38,6.75,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2014,5/12/2014 0:00:00,557.00,23.20,23.57,6.80,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2015,7/27/2015 0:00:00,344.00,14.33,14.25,4.11,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2016,6/23/2016 0:00:00,120.00,5.00,6.48,1.87,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2017,8/7/2017 0:00:00,134.00,5.58,5.01,1.44,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,8/31/2005 0:00:00,11.00,0.45,0.91,0.26,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,7/20/2006 0:00:00,6.00,0.25,0.33,0.09,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,6/27/2007 0:00:00,10.00,0.41,0.51,0.14,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,6/23/2008 0:00:00,12.00,0.50,0.63,0.18,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,8/31/2009 0:00:00,7.00,0.29,0.33,0.09,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,7/26/2010 0:00:00,8.00,0.33,0.32,0.09,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,6/27/2011 0:00:00,8.00,0.33,0.53,0.15,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,5/16/2012 0:00:00,12.00,0.50,0.47,0.13,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,6/14/2013 0:00:00,5.00,0.20,0.33,0.09,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,5/12/2014 0:00:00,6.00,0.25,0.45,0.13,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,7/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,6/23/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,8/7/2017 0:00:00,3.00,0.12,0.31,0.08,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2005,8/31/2005 0:00:00,1.00,0.04,0.14,0.04,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2006,7/20/2006 0:00:00,2.00,0.08,0.19,0.05,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2007,6/27/2007 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2008,6/23/2008 0:00:00,4.00,0.16,0.32,0.09,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2009,8/31/2009 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2010,7/26/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2011,6/27/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2012,5/16/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2013,6/14/2013 0:00:00,1.00,0.04,0.14,0.04,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2014,5/12/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2015,7/27/2015 0:00:00,1.00,0.04,0.14,0.04,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2016,6/23/2016 0:00:00,12.00,0.50,0.67,0.19,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",11009.00,"Centrostephanus coronatus","Coronado urchin",2017,8/7/2017 0:00:00,5.00,0.20,0.33,0.09,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2005,8/31/2005 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2006,7/20/2006 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2007,6/27/2007 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2008,6/23/2008 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2009,8/31/2009 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2010,7/26/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2011,6/27/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2012,5/16/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2013,6/14/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2014,5/12/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2015,7/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2016,6/23/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",12002.00,"Styela montereyensis","stalked tunicate",2017,8/7/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2005,8/31/2005 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2006,7/20/2006 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2007,6/27/2007 0:00:00,2.00,0.08,0.28,0.08,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2008,6/23/2008 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2009,8/31/2009 0:00:00,24.00,1.00,1.18,0.34,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2010,7/26/2010 0:00:00,13.00,0.54,1.43,0.41,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2011,6/27/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2012,5/16/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2013,6/14/2013 0:00:00,2.00,0.08,0.28,0.08,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2014,5/12/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2015,7/27/2015 0:00:00,14.00,0.58,0.92,0.26,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2016,6/23/2016 0:00:00,111.00,4.62,5.72,1.65,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14025.00,"Lythrypnus dalli","blue-banded goby",2017,8/7/2017 0:00:00,76.00,3.16,2.70,0.78,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2005,8/31/2005 0:00:00,82.00,3.41,2.41,0.69,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2006,7/20/2006 0:00:00,74.00,3.08,2.20,0.63,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2007,6/27/2007 0:00:00,90.00,3.75,2.67,0.77,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2008,6/23/2008 0:00:00,23.00,0.95,1.15,0.33,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2009,8/31/2009 0:00:00,72.00,3.00,1.20,0.34,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2010,7/26/2010 0:00:00,49.00,2.04,1.60,0.46,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2011,6/27/2011 0:00:00,97.00,4.04,3.27,0.94,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2012,5/16/2012 0:00:00,70.00,2.91,1.45,0.42,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2013,6/14/2013 0:00:00,58.00,2.41,1.24,0.35,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2014,5/12/2014 0:00:00,28.00,1.16,0.71,0.20,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2015,7/27/2015 0:00:00,31.00,1.29,1.07,0.31,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2016,6/23/2016 0:00:00,7.00,0.29,0.45,0.12,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14026.00,"Coryphopterus nicholsi","blackeye goby",2017,8/7/2017 0:00:00,27.00,1.12,1.18,0.34,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2005,8/31/2005 0:00:00,6.00,0.25,0.33,0.09,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2006,7/20/2006 0:00:00,2.00,0.08,0.19,0.05,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2007,6/27/2007 0:00:00,5.00,0.20,0.25,0.07,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2008,6/23/2008 0:00:00,1.00,0.04,0.14,0.04,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2009,8/31/2009 0:00:00,1.00,0.04,0.14,0.04,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2010,7/26/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2011,6/27/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2012,5/16/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2013,6/14/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2014,5/12/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2015,7/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2016,6/23/2016 0:00:00,1.00,0.04,0.14,0.04,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14027.00,"Alloclinus holderi","island kelpfish",2017,8/7/2017 0:00:00,3.00,0.12,0.22,0.06,12,24.00
29,"SC","Santa Cruz Island","LS","Little Scorpion",14030.00,"Oxylebius pictus","painted greenling",2007,6/27/2007 0:00:00,1.00,0.04,0.14,0.04,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,9/14/2005 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,8/17/2006 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,8/6/2007 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,5/14/2008 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,7/28/2009 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,7/12/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,6/29/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,8/17/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,7/15/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,8/25/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,7/13/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,8/23/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.00,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,6/5/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.50,"Macrocystis pyrifera","giant kelp, juvenile (<1m)",2005,9/14/2005 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.50,"Macrocystis pyrifera","giant kelp, juvenile (<1m)",2006,8/17/2006 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.50,"Macrocystis pyrifera","giant kelp, juvenile (<1m)",2007,8/6/2007 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.50,"Macrocystis pyrifera","giant kelp, juvenile (<1m)",2008,5/14/2008 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.50,"Macrocystis pyrifera","giant kelp, juvenile (<1m)",2009,7/28/2009 0:00:00,0.00,0.00,0.00,0.00,12,24.00
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002.50,"Macrocystis pyrifera","giant kelp, juvenile (<1m)",2010,7/12/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
