SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,SurveyDate,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,TotalAreaSurveyed_sqm,AlternateTaxonName,SpeciesName,Life_Stage,Sex
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,1995,1995-07-10,2,0.05,0.15,0.03,20,40,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,1996,1996-06-17,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,1997,1997-06-16,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,1998,1998-06-15,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,1999,1999-06-14,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2000,2000-06-12,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2001,2001-06-11,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2002,2002-06-17,2,0.08,0.19,0.05,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2003,2003-07-07,5,0.2,0.58,0.16,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2004,2004-06-21,1,0.04,0.14,0.04,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2005,2005-05-16,1,0.04,0.14,0.04,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2006,2006-06-19,2,0.08,0.19,0.05,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2007,2007-06-04,5,0.2,0.33,0.09,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2008,2008-06-09,4,0.16,0.32,0.09,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2009,2009-05-18,6,0.25,0.26,0.07,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2010,2010-05-17,8,0.33,0.49,0.14,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2011,2011-06-14,2,0.08,0.19,0.05,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2012,2012-05-31,4,0.16,0.32,0.09,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2013,2013-06-12,9,0.37,0.43,0.12,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2014,2014-06-09,9,0.37,0.67,0.19,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2015,2015-07-15,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2016,2016-05-24,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14026,Coryphopterus nicholsi,blackeye goby,2017,2017-05-25,0,0,0,0,12,24,Coryphopterus nicholsi,blackeye goby,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1986,1986-06-09,24,0.6,0.64,0.14,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1987,1987-06-22,29,0.72,0.89,0.2,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1988,1988-06-20,11,0.27,0.3,0.06,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1989,1989-06-19,18,0.44,0.45,0.1,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1990,1990-06-18,38,0.94,0.79,0.17,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1991,1991-06-17,15,0.37,0.39,0.08,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1992,1992-06-22,1,0.02,0.11,0.02,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1993,1993-06-21,2,0.05,0.15,0.03,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1994,1994-06-23,5,0.12,0.22,0.04,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1995,1995-07-10,35,0.87,1.01,0.22,20,40,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1996,1996-06-17,17,0.7,0.58,0.16,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1997,1997-06-16,40,1.66,0.91,0.26,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1998,1998-06-15,30,1.25,0.86,0.25,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,1999,1999-06-14,39,1.62,1.59,0.46,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2000,2000-06-12,8,0.33,0.38,0.11,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2001,2001-06-11,2,0.08,0.19,0.05,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2002,2002-06-17,14,0.58,0.41,0.12,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2003,2003-07-07,34,1.41,0.99,0.28,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2004,2004-06-21,19,0.79,0.81,0.23,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2005,2005-05-16,3,0.12,0.22,0.06,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2006,2006-06-19,1,0.04,0.14,0.04,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2007,2007-06-04,1,0.04,0.14,0.04,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2008,2008-06-09,1,0.04,0.14,0.04,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2009,2009-05-18,5,0.2,0.39,0.11,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2010,2010-05-17,0,0,0,0,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2011,2011-06-14,1,0.04,0.14,0.04,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2012,2012-05-31,0,0,0,0,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2013,2013-06-12,1,0.04,0.14,0.04,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2014,2014-06-09,0,0,0,0,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2015,2015-07-15,0,0,0,0,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2016,2016-05-24,2,0.08,0.19,0.05,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14027,Alloclinus holderi,island kelpfish,2017,2017-05-25,2,0.08,0.19,0.05,12,24,Alloclinus holderi,island kelpfish,NA,NA
16,SB,Santa Barbara Island,CAT,Cat Canyon,14030,Oxylebius pictus,painted greenling,2007,2007-06-04,0,0,0,0,12,24,Oxylebius pictus,painted greenling,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2002,2002-09-23,7,0.29,0.68,0.19,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2003,2003-09-08,33,1.37,1.46,0.42,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2004,2004-09-27,12,0.5,0.6,0.17,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2005,2005-08-08,4,0.16,0.32,0.09,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2006,2006-09-11,12,0.5,1.27,0.36,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2007,2007-07-09,10,0.41,0.79,0.22,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2008,2008-10-20,5,0.2,0.45,0.12,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2009,2009-07-13,5,0.2,0.33,0.09,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2010,2010-07-26,12,0.5,0.47,0.13,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2011,2011-10-05,13,0.54,0.72,0.2,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2012,2012-07-26,7,0.29,0.49,0.14,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2013,2013-08-15,4,0.16,0.32,0.09,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2014,2014-08-13,14,0.58,0.63,0.18,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2015,2015-08-25,7,0.29,0.39,0.11,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2016,2016-08-11,3,0.12,0.22,0.06,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002,Macrocystis pyrifera,"giant kelp, adult (>1m)",2017,2017-07-26,1,0.04,0.14,0.04,12,24,"Macrocystis pyrifera, adult",Macrocystis pyrifera adult (>1m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2002,2002-09-23,38,1.58,1.47,0.42,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2003,2003-09-08,82,3.41,4.61,1.33,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2004,2004-09-27,0,0,0,0,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2005,2005-08-08,16,0.66,1.6,0.46,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2006,2006-09-11,34,1.41,2.39,0.69,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2007,2007-07-09,26,1.08,1.18,0.34,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2008,2008-10-20,0,0,0,0,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2009,2009-07-13,9,0.37,0.56,0.16,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2010,2010-07-26,11,0.45,0.75,0.21,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2011,2011-10-05,24,1,1.27,0.36,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2012,2012-07-26,33,1.37,1.65,0.47,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2013,2013-08-15,9,0.37,0.48,0.13,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2014,2014-08-13,10,0.41,0.51,0.14,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2015,2015-08-25,23,0.95,1.15,0.33,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2016,2016-08-11,21,0.87,1.87,0.54,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.5,Macrocystis pyrifera,"giant kelp, juvenile (<1m)",2017,2017-07-26,27,1.12,1.43,0.41,12,24,"Macrocystis pyrifera, juvenile",Macrocystis pyrifera juvenile (<1m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.99,Macrocystis pyrifera,giant kelp stipes > 1m,2007,2007-07-09,72,3,5.12,1.47,12,24,Macrocystis pyrifera stipes >1m,Macrocystis pyrifera STIPES (>1m tall),NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.99,Macrocystis pyrifera,giant kelp stipes > 1m,2008,2008-10-20,57,2.37,4.95,1.42,12,24,Macrocystis pyrifera stipes >1m,Macrocystis pyrifera STIPES (>1m tall),NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.99,Macrocystis pyrifera,giant kelp stipes > 1m,2009,2009-07-13,32,1.33,2.87,0.82,12,24,Macrocystis pyrifera stipes >1m,Macrocystis pyrifera STIPES (>1m tall),NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.99,Macrocystis pyrifera,giant kelp stipes > 1m,2010,2010-07-26,226,9.41,11.96,3.45,12,24,Macrocystis pyrifera stipes >1m,Macrocystis pyrifera STIPES (>1m tall),NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.99,Macrocystis pyrifera,giant kelp stipes > 1m,2011,2011-10-05,142,5.91,8.84,2.55,12,24,Macrocystis pyrifera stipes >1m,Macrocystis pyrifera STIPES (>1m tall),NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.99,Macrocystis pyrifera,giant kelp stipes > 1m,2012,2012-07-26,96,4,7.21,2.08,12,24,Macrocystis pyrifera stipes >1m,Macrocystis pyrifera STIPES (>1m tall),NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.99,Macrocystis pyrifera,giant kelp stipes > 1m,2013,2013-08-15,42,1.75,3.97,1.14,12,24,Macrocystis pyrifera stipes >1m,Macrocystis pyrifera STIPES (>1m tall),NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2002.99,Macrocystis pyrifera,giant kelp stipes > 1m,2014,2014-08-13,82,3.41,4.36,1.26,12,24,Macrocystis pyrifera stipes >1m,Macrocystis pyrifera STIPES (>1m tall),NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2002,2002-09-23,11,0.45,0.68,0.19,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2003,2003-09-08,13,0.54,1.03,0.29,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2004,2004-09-27,28,1.16,1.23,0.35,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2005,2005-08-08,24,1,0.85,0.24,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2006,2006-09-11,22,0.91,1.48,0.43,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2007,2007-07-09,17,0.7,1.13,0.32,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2008,2008-10-20,20,0.83,0.86,0.24,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2009,2009-07-13,3,0.12,0.22,0.06,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2010,2010-07-26,3,0.12,0.22,0.06,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2011,2011-10-05,5,0.2,0.33,0.09,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2012,2012-07-26,7,0.29,0.49,0.14,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2013,2013-08-15,2,0.08,0.28,0.08,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2014,2014-08-13,7,0.29,0.62,0.17,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2015,2015-08-25,5,0.2,0.72,0.2,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2016,2016-08-11,9,0.37,0.37,0.1,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004,Eisenia arborea,"Southern sea palm, adult",2017,2017-07-26,10,0.41,0.46,0.13,12,24,"Eisenia arborea, adult",Eisenia arborea adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2002,2002-09-23,14,0.58,0.79,0.22,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2003,2003-09-08,53,2.2,2.98,0.86,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2004,2004-09-27,8,0.33,0.68,0.19,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2005,2005-08-08,4,0.16,0.32,0.09,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2006,2006-09-11,2,0.08,0.19,0.05,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2007,2007-07-09,15,0.62,1.41,0.4,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2008,2008-10-20,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2009,2009-07-13,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2010,2010-07-26,3,0.12,0.22,0.06,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2011,2011-10-05,2,0.08,0.19,0.05,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2012,2012-07-26,2,0.08,0.19,0.05,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2013,2013-08-15,3,0.12,0.31,0.08,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
